"No.","Time","Source","Destination","Protocol","Source port","Length","TCP Flags","Dst Port","Stream ID","Delta Time","Info"
"1870","50.109600","192.168.48.133","192.168.48.130","FTP","21","100","0x0018","48674","56","0.000303000","Response: 331 Please specify the password."
"1871","50.109757","192.168.48.130","192.168.48.133","TCP","48674","66","0x0010","21","56","0.000157000","48674  >  21 [ACK] Seq=13 Ack=55 Win=64256 Len=0 TSval=4266235250 TSecr=359847531"
"1872","50.200041","192.168.48.130","192.168.48.133","FTP","48658","79","0x0018","21","55","0.090284000","Request: PASS george"
"1873","50.200233","192.168.48.133","192.168.48.130","TCP","21","66","0x0010","48658","55","0.000192000","21  >  48658 [ACK] Seq=55 Ack=26 Win=65280 Len=0 TSval=359847621 TSecr=4266235340"
"1874","50.210994","192.168.48.130","192.168.48.133","FTP","48674","81","0x0018","21","56","0.010761000","Request: PASS brittany"
"1875","50.211154","192.168.48.133","192.168.48.130","TCP","21","66","0x0010","48674","56","0.000160000","21  >  48674 [ACK] Seq=55 Ack=28 Win=65280 Len=0 TSval=359847632 TSecr=4266235351"
"1876","50.306367","192.168.48.130","192.168.48.133","FTP","48688","78","0x0018","21","57","0.095213000","Request: USER imran"
"1877","50.306525","192.168.48.133","192.168.48.130","TCP","21","66","0x0010","48688","57","0.000158000","21  >  48688 [ACK] Seq=21 Ack=13 Win=65280 Len=0 TSval=359847728 TSecr=4266235446"
"1878","50.306584","192.168.48.133","192.168.48.130","FTP","21","100","0x0018","48688","57","0.000059000","Response: 331 Please specify the password."
"1879","50.306739","192.168.48.130","192.168.48.133","TCP","48688","66","0x0010","21","57","0.000155000","48688  >  21 [ACK] Seq=13 Ack=55 Win=64256 Len=0 TSval=4266235447 TSecr=359847728"
"1880","50.330362","192.168.48.130","192.168.48.133","FTP","48698","78","0x0018","21","59","0.023623000","Request: USER imran"
"1881","50.330520","192.168.48.130","192.168.48.133","FTP","48690","78","0x0018","21","58","0.000158000","Request: USER imran"
"1882","50.330638","192.168.48.133","192.168.48.130","TCP","21","66","0x0010","48698","59","0.000118000","21  >  48698 [ACK] Seq=21 Ack=13 Win=65280 Len=0 TSval=359847752 TSecr=4266235470"
"1883","50.330752","192.168.48.130","192.168.48.133","FTP","48704","78","0x0018","21","60","0.000114000","Request: USER imran"
"1884","50.330804","192.168.48.133","192.168.48.130","FTP","21","100","0x0018","48698","59","0.000052000","Response: 331 Please specify the password."
"1885","50.330914","192.168.48.130","192.168.48.133","TCP","48698","66","0x0010","21","59","0.000110000","48698  >  21 [ACK] Seq=13 Ack=55 Win=64256 Len=0 TSval=4266235471 TSecr=359847752"
"1886","50.330965","192.168.48.133","192.168.48.130","TCP","21","66","0x0010","48690","58","0.000051000","21  >  48690 [ACK] Seq=21 Ack=13 Win=65280 Len=0 TSval=359847752 TSecr=4266235470"
"1887","50.331198","192.168.48.133","192.168.48.130","TCP","21","66","0x0010","48704","60","0.000233000","21  >  48704 [ACK] Seq=21 Ack=13 Win=65280 Len=0 TSval=359847752 TSecr=4266235471"
"1888","50.331238","192.168.48.133","192.168.48.130","FTP","21","100","0x0018","48690","58","0.000040000","Response: 331 Please specify the password."
"1889","50.331287","192.168.48.130","192.168.48.133","TCP","48690","66","0x0010","21","58","0.000049000","48690  >  21 [ACK] Seq=13 Ack=55 Win=64256 Len=0 TSval=4266235471 TSecr=359847752"
"1890","50.331337","192.168.48.133","192.168.48.130","FTP","21","100","0x0018","48704","60","0.000050000","Response: 331 Please specify the password."
"1891","50.331387","192.168.48.130","192.168.48.133","TCP","48704","66","0x0010","21","60","0.000050000","48704  >  21 [ACK] Seq=13 Ack=55 Win=64256 Len=0 TSval=4266235471 TSecr=359847753"
"1892","50.339774","192.168.48.130","192.168.48.133","FTP","48728","78","0x0018","21","64","0.008387000","Request: USER imran"
