"No.","Time","Source","Destination","Protocol","Source port","Length","TCP Flags","Dst Port","Stream ID","Delta Time","Info"
"1","0.000000","192.168.48.130","192.168.48.1","DNS","49735","81","","53","","","Standard query 0xcdc6 A 2.debian.pool.ntp.org"
"2","0.000110","192.168.48.130","192.168.48.1","DNS","49735","81","","53","","0.000110000","Standard query 0x39cb AAAA 2.debian.pool.ntp.org"
"3","1.914932","192.168.48.133","192.168.48.1","TCP","42108","74","0x0002","53","0","1.914822000","42108  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3388797785 TSecr=0 WS=128"
"4","2.480405","192.168.73.128","192.168.73.1","UDP","20001","662","","10001","","0.565473000","20001  >  10001 Len=620"
"5","2.482904","192.168.73.128","192.168.73.1","UDP","20001","186","","10001","","0.002499000","20001  >  10001 Len=144"
"6","2.488486","192.168.73.128","192.168.73.1","UDP","20000","186","","10000","","0.005582000","20000  >  10000 Len=144"
"7","2.490922","192.168.73.128","192.168.73.1","UDP","20000","186","","10000","","0.002436000","20000  >  10000 Len=144"
"8","2.496428","192.168.73.128","192.168.73.1","UDP","20001","186","","10001","","0.005506000","20001  >  10001 Len=144"
"9","2.499011","192.168.73.128","192.168.73.1","UDP","20000","662","","10000","","0.002583000","20000  >  10000 Len=620"
"10","2.504359","192.168.73.128","192.168.73.1","UDP","20001","662","","10001","","0.005348000","20001  >  10001 Len=620"
"11","3.338948","0c:83:56:9e:00:01","Nearest-Customer-Bridge","STP","","60","","","","0.834589000","Conf. Root = 32768/1/0c:83:56:9e:00:00  Cost = 0  Port = 0x8002"
"12","3.343374","192.168.73.128","192.168.73.1","UDP","20000","410","","10000","","0.004426000","20000  >  10000 Len=368"
"13","3.345765","192.168.73.128","192.168.73.1","UDP","20001","410","","10001","","0.002391000","20001  >  10001 Len=368"
"14","3.456818","192.168.73.128","192.168.73.1","UDP","20000","533","","10000","","0.111053000","20000  >  10000 Len=491"
"15","4.686681","192.168.48.133","192.168.48.1","TCP","42670","74","0x0002","53","1","1.229863000","42670  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3388800556 TSecr=0 WS=128"
"16","5.005523","192.168.48.130","192.168.48.1","DNS","49735","81","","53","","0.318842000","Standard query 0xcdc6 A 2.debian.pool.ntp.org"
"17","5.005609","192.168.48.130","192.168.48.1","DNS","49735","81","","53","","0.000086000","Standard query 0x39cb AAAA 2.debian.pool.ntp.org"
"18","5.146769","VMware_72:69:7d","VMware_c0:00:02","ARP","","60","","","","0.141160000","Who has 192.168.48.1? Tell 192.168.48.130"
"19","5.690758","192.168.48.133","192.168.48.1","TCP","42670","74","0x0002","53","1","0.543989000","[TCP Retransmission] 42670  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3388801561 TSecr=0 WS=128"
"20","7.707096","192.168.48.133","192.168.48.1","TCP","42670","74","0x0002","53","1","2.016338000","[TCP Retransmission] 42670  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3388803577 TSecr=0 WS=128"
"21","10.007346","192.168.48.130","192.168.48.1","DNS","48822","93","","53","","2.300250000","Standard query 0xf9b2 A 2.debian.pool.ntp.org.localdomain"
"22","10.007456","192.168.48.130","192.168.48.1","DNS","48822","93","","53","","0.000110000","Standard query 0xdfb6 AAAA 2.debian.pool.ntp.org.localdomain"
"23","11.898808","192.168.48.133","192.168.48.1","TCP","42670","74","0x0002","53","1","1.891352000","[TCP Retransmission] 42670  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3388807769 TSecr=0 WS=128"
"24","14.693404","192.168.48.133","192.168.48.1","TCP","37946","74","0x0002","53","2","2.794596000","37946  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3388810563 TSecr=0 WS=128"
"25","14.737545","192.168.73.128","192.168.73.1","UDP","20001","872","","10001","","0.044141000","20001  >  10001 Len=830"
"26","14.800394","0c:83:56:9e:00:01","Nearest-Customer-Bridge","STP","","60","","","","0.062849000","Conf. Root = 32768/1/0c:83:56:9e:00:00  Cost = 0  Port = 0x8002"
"27","14.803939","192.168.73.128","192.168.73.1","UDP","20000","872","","10000","","0.003545000","20000  >  10000 Len=830"
"28","14.871156","192.168.73.128","192.168.73.1","UDP","20000","872","","10000","","0.067217000","20000  >  10000 Len=830"
"29","15.013069","192.168.48.130","192.168.48.1","DNS","48822","93","","53","","0.141913000","Standard query 0xf9b2 A 2.debian.pool.ntp.org.localdomain"
"30","15.013165","192.168.48.130","192.168.48.1","DNS","48822","93","","53","","0.000096000","Standard query 0xdfb6 AAAA 2.debian.pool.ntp.org.localdomain"
"31","15.706717","192.168.48.133","192.168.48.1","TCP","37946","74","0x0002","53","2","0.693552000","[TCP Retransmission] 37946  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3388811577 TSecr=0 WS=128"
"32","17.018774","VMware_2f:25:17","VMware_c0:00:02","ARP","","60","","","","1.312057000","Who has 192.168.48.1? Tell 192.168.48.133"
"33","17.723005","192.168.48.133","192.168.48.1","TCP","37946","74","0x0002","53","2","0.704231000","[TCP Retransmission] 37946  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3388813593 TSecr=0 WS=128"
"34","20.019330","192.168.48.130","192.168.48.1","DNS","46856","81","","53","","2.296325000","Standard query 0xcda7 A 3.debian.pool.ntp.org"
"35","20.019510","192.168.48.130","192.168.48.1","DNS","46856","81","","53","","0.000180000","Standard query 0xfea4 AAAA 3.debian.pool.ntp.org"
"36","21.882740","192.168.48.133","192.168.48.1","TCP","37946","74","0x0002","53","2","1.863230000","[TCP Retransmission] 37946  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3388817753 TSecr=0 WS=128"
"37","22.226199","192.168.48.130","192.168.48.133","TCP","47624","74","0x0002","23","3","0.343459000","47624  >  23 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4266117279 TSecr=0 WS=256"
"38","22.226373","192.168.48.130","192.168.48.133","TCP","47636","74","0x0002","23","4","0.000174000","47636  >  23 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4266117279 TSecr=0 WS=256"
"39","22.226716","192.168.48.133","192.168.48.130","TCP","23","74","0x0012","47624","3","0.000343000","23  >  47624 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=359729559 TSecr=4266117279 WS=128"
"40","22.226808","192.168.48.133","192.168.48.130","TCP","23","74","0x0012","47636","4","0.000092000","23  >  47636 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=359729559 TSecr=4266117279 WS=128"
"41","22.226863","192.168.48.130","192.168.48.133","TCP","47624","66","0x0010","23","3","0.000055000","47624  >  23 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4266117279 TSecr=359729559"
"42","22.226911","192.168.48.130","192.168.48.133","TCP","47636","66","0x0010","23","4","0.000048000","47636  >  23 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4266117280 TSecr=359729559"
"43","22.227017","192.168.48.130","192.168.48.133","TCP","47650","74","0x0002","23","5","0.000106000","47650  >  23 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4266117280 TSecr=0 WS=256"
"44","22.227128","192.168.48.130","192.168.48.133","TCP","47658","74","0x0002","23","6","0.000111000","47658  >  23 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4266117280 TSecr=0 WS=256"
"45","22.227314","192.168.48.130","192.168.48.133","TCP","47668","74","0x0002","23","7","0.000186000","47668  >  23 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4266117280 TSecr=0 WS=256"
"46","22.227964","192.168.48.130","192.168.48.133","TCP","47682","74","0x0002","23","8","0.000650000","47682  >  23 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4266117280 TSecr=0 WS=256"
"47","22.228032","192.168.48.130","192.168.48.133","TCP","47696","74","0x0002","23","9","0.000068000","47696  >  23 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4266117280 TSecr=0 WS=256"
"48","22.228226","192.168.48.130","192.168.48.133","TCP","47704","74","0x0002","23","10","0.000194000","47704  >  23 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4266117280 TSecr=0 WS=256"
"49","22.228274","192.168.48.130","192.168.48.133","TCP","47716","74","0x0002","23","11","0.000048000","47716  >  23 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4266117281 TSecr=0 WS=256"
"50","22.228321","192.168.48.130","192.168.48.133","TCP","47724","74","0x0002","23","12","0.000047000","47724  >  23 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4266117281 TSecr=0 WS=256"
"51","22.228441","192.168.48.130","192.168.48.133","TCP","47740","74","0x0002","23","13","0.000120000","47740  >  23 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4266117281 TSecr=0 WS=256"
"52","22.228492","192.168.48.133","192.168.48.130","TCP","23","74","0x0012","47650","5","0.000051000","23  >  47650 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=359729560 TSecr=4266117280 WS=128"
"53","22.228540","192.168.48.130","192.168.48.133","TCP","47650","66","0x0010","23","5","0.000048000","47650  >  23 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4266117281 TSecr=359729560"
"54","22.228587","192.168.48.133","192.168.48.130","TCP","23","74","0x0012","47658","6","0.000047000","23  >  47658 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=359729560 TSecr=4266117280 WS=128"
"55","22.228634","192.168.48.130","192.168.48.133","TCP","47658","66","0x0010","23","6","0.000047000","47658  >  23 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4266117281 TSecr=359729560"
"56","22.228681","192.168.48.133","192.168.48.130","TCP","23","74","0x0012","47668","7","0.000047000","23  >  47668 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=359729561 TSecr=4266117280 WS=128"
"57","22.228727","192.168.48.130","192.168.48.133","TCP","47668","66","0x0010","23","7","0.000046000","47668  >  23 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4266117281 TSecr=359729561"
"58","22.229096","192.168.48.133","192.168.48.130","TCP","23","74","0x0012","47682","8","0.000369000","23  >  47682 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=359729561 TSecr=4266117280 WS=128"
"59","22.229153","192.168.48.133","192.168.48.130","TCP","23","74","0x0012","47696","9","0.000057000","23  >  47696 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=359729561 TSecr=4266117280 WS=128"
"60","22.229199","192.168.48.130","192.168.48.133","TCP","47682","66","0x0010","23","8","0.000046000","47682  >  23 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4266117281 TSecr=359729561"
"61","22.229245","192.168.48.133","192.168.48.130","TCP","23","74","0x0012","47704","10","0.000046000","23  >  47704 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=359729561 TSecr=4266117280 WS=128"
"62","22.229292","192.168.48.130","192.168.48.133","TCP","47696","66","0x0010","23","9","0.000047000","47696  >  23 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4266117281 TSecr=359729561"
"63","22.229341","192.168.48.130","192.168.48.133","TCP","47704","66","0x0010","23","10","0.000049000","47704  >  23 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4266117281 TSecr=359729561"
"64","22.229388","192.168.48.133","192.168.48.130","TCP","23","74","0x0012","47716","11","0.000047000","23  >  47716 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=359729561 TSecr=4266117281 WS=128"
"65","22.229435","192.168.48.130","192.168.48.133","TCP","47716","66","0x0010","23","11","0.000047000","47716  >  23 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4266117282 TSecr=359729561"
"66","22.229482","192.168.48.133","192.168.48.130","TCP","23","74","0x0012","47724","12","0.000047000","23  >  47724 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=359729561 TSecr=4266117281 WS=128"
"67","22.229528","192.168.48.133","192.168.48.130","TCP","23","74","0x0012","47740","13","0.000046000","23  >  47740 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=359729561 TSecr=4266117281 WS=128"
"68","22.229575","192.168.48.130","192.168.48.133","TCP","47724","66","0x0010","23","12","0.000047000","47724  >  23 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4266117282 TSecr=359729561"
"69","22.229622","192.168.48.130","192.168.48.133","TCP","47740","66","0x0010","23","13","0.000047000","47740  >  23 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4266117282 TSecr=359729561"
"70","22.229743","192.168.48.130","192.168.48.133","TCP","47748","74","0x0002","23","14","0.000121000","47748  >  23 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4266117282 TSecr=0 WS=256"
"71","22.229793","192.168.48.130","192.168.48.133","TCP","47754","74","0x0002","23","15","0.000050000","47754  >  23 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4266117282 TSecr=0 WS=256"
"72","22.229843","192.168.48.133","192.168.48.130","TCP","23","74","0x0012","47748","14","0.000050000","23  >  47748 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=359729562 TSecr=4266117282 WS=128"
"73","22.229890","192.168.48.133","192.168.48.130","TCP","23","74","0x0012","47754","15","0.000047000","23  >  47754 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=359729562 TSecr=4266117282 WS=128"
"74","22.229947","192.168.48.130","192.168.48.133","TCP","47748","66","0x0010","23","14","0.000057000","47748  >  23 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4266117282 TSecr=359729562"
"75","22.230001","192.168.48.130","192.168.48.133","TCP","47754","66","0x0010","23","15","0.000054000","47754  >  23 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4266117283 TSecr=359729562"
"76","22.230224","192.168.48.130","192.168.48.133","TCP","47764","74","0x0002","23","16","0.000223000","47764  >  23 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4266117283 TSecr=0 WS=256"
"77","22.230481","192.168.48.133","192.168.48.130","TCP","23","74","0x0012","47764","16","0.000257000","23  >  47764 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=359729563 TSecr=4266117283 WS=128"
"78","22.230612","192.168.48.130","192.168.48.133","TCP","47764","66","0x0010","23","16","0.000131000","47764  >  23 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4266117283 TSecr=359729563"
"79","22.230895","192.168.48.130","192.168.48.133","TCP","47780","74","0x0002","23","17","0.000283000","47780  >  23 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4266117284 TSecr=0 WS=256"
"80","22.231007","192.168.48.133","192.168.48.130","TCP","23","74","0x0012","47780","17","0.000112000","23  >  47780 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=359729563 TSecr=4266117284 WS=128"
"81","22.231175","192.168.48.130","192.168.48.133","TCP","47780","66","0x0010","23","17","0.000168000","47780  >  23 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4266117284 TSecr=359729563"
"82","22.231322","192.168.48.130","192.168.48.133","TCP","47796","74","0x0002","23","18","0.000147000","47796  >  23 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4266117284 TSecr=0 WS=256"
"83","22.231461","192.168.48.133","192.168.48.130","TCP","23","74","0x0012","47796","18","0.000139000","23  >  47796 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=359729564 TSecr=4266117284 WS=128"
"84","22.231636","192.168.48.130","192.168.48.133","TCP","47796","66","0x0010","23","18","0.000175000","47796  >  23 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4266117284 TSecr=359729564"
"85","22.550373","192.168.73.128","192.168.73.1","UDP","20001","1359","","10001","","0.318737000","20001  >  10001 Len=1317"
"86","24.704167","192.168.48.133","192.168.48.1","TCP","36738","74","0x0002","53","19","2.153794000","36738  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3388820574 TSecr=0 WS=128"
"87","24.937513","192.168.73.128","192.168.73.1","UDP","20000","788","","10000","","0.233346000","20000  >  10000 Len=746"
"88","24.939658","192.168.73.128","192.168.73.1","UDP","20001","788","","10001","","0.002145000","20001  >  10001 Len=746"
"89","24.957084","0c:83:56:9e:00:01","Nearest-Customer-Bridge","STP","","60","","","","0.017426000","Conf. Root = 32768/1/0c:83:56:9e:00:00  Cost = 0  Port = 0x8002"
"90","24.960167","192.168.73.128","192.168.73.1","UDP","20000","788","","10000","","0.003083000","20000  >  10000 Len=746"
"91","25.024574","192.168.48.130","192.168.48.1","DNS","46856","81","","53","","0.064407000","Standard query 0xcda7 A 3.debian.pool.ntp.org"
"92","25.024704","192.168.48.130","192.168.48.1","DNS","46856","81","","53","","0.000130000","Standard query 0xfea4 AAAA 3.debian.pool.ntp.org"
"93","25.055744","192.168.73.128","192.168.73.1","UDP","20000","183","","10000","","0.031040000","20000  >  10000 Len=141"
"94","25.058070","192.168.73.128","192.168.73.1","UDP","20001","183","","10001","","0.002326000","20001  >  10001 Len=141"
"95","25.063316","192.168.73.128","192.168.73.1","UDP","20001","858","","10001","","0.005246000","20001  >  10001 Len=816"
"96","25.722684","192.168.48.133","192.168.48.1","TCP","36738","74","0x0002","53","19","0.659368000","[TCP Retransmission] 36738  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3388821593 TSecr=0 WS=128"
"97","27.258407","VMware_2f:25:17","VMware_72:69:7d","ARP","","60","","","","1.535723000","Who has 192.168.48.130? Tell 192.168.48.133"
"98","27.258643","VMware_72:69:7d","VMware_2f:25:17","ARP","","60","","","","0.000236000","192.168.48.130 is at 00:0c:29:72:69:7d"
"99","27.419165","VMware_72:69:7d","VMware_2f:25:17","ARP","","60","","","","0.160522000","Who has 192.168.48.133? Tell 192.168.48.130"
"100","27.419397","VMware_2f:25:17","VMware_72:69:7d","ARP","","60","","","","0.000232000","192.168.48.133 is at 00:0c:29:2f:25:17"
"101","27.738633","192.168.48.133","192.168.48.1","TCP","36738","74","0x0002","53","19","0.319236000","[TCP Retransmission] 36738  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3388823609 TSecr=0 WS=128"
"102","29.704857","192.168.48.133","192.168.48.130","TELNET","23","78","0x0018","47716","11","1.966224000","Do Terminal Type, Do Terminal Speed, Do X Display Location, Do New Environment Option"
"103","29.705031","192.168.48.130","192.168.48.133","TCP","47716","66","0x0010","23","11","0.000174000","47716  >  23 [ACK] Seq=1 Ack=13 Win=64256 Len=0 TSval=4266124758 TSecr=359737037"
"104","29.705147","192.168.48.133","192.168.48.130","TELNET","23","78","0x0018","47636","4","0.000116000","Do Terminal Type, Do Terminal Speed, Do X Display Location, Do New Environment Option"
"105","29.705262","192.168.48.130","192.168.48.133","TCP","47636","66","0x0010","23","4","0.000115000","47636  >  23 [ACK] Seq=1 Ack=13 Win=64256 Len=0 TSval=4266124758 TSecr=359737037"
"106","29.705374","192.168.48.133","192.168.48.130","TELNET","23","78","0x0018","47658","6","0.000112000","Do Terminal Type, Do Terminal Speed, Do X Display Location, Do New Environment Option"
"107","29.705485","192.168.48.130","192.168.48.133","TCP","47658","66","0x0010","23","6","0.000111000","47658  >  23 [ACK] Seq=1 Ack=13 Win=64256 Len=0 TSval=4266124758 TSecr=359737038"
"108","29.705647","192.168.48.133","192.168.48.130","TELNET","23","78","0x0018","47696","9","0.000162000","Do Terminal Type, Do Terminal Speed, Do X Display Location, Do New Environment Option"
"109","29.705846","192.168.48.130","192.168.48.133","TCP","47696","66","0x0010","23","9","0.000199000","47696  >  23 [ACK] Seq=1 Ack=13 Win=64256 Len=0 TSval=4266124759 TSecr=359737038"
"110","29.705978","192.168.48.133","192.168.48.130","TELNET","23","78","0x0018","47650","5","0.000132000","Do Terminal Type, Do Terminal Speed, Do X Display Location, Do New Environment Option"
"111","29.706091","192.168.48.130","192.168.48.133","TCP","47650","66","0x0010","23","5","0.000113000","47650  >  23 [ACK] Seq=1 Ack=13 Win=64256 Len=0 TSval=4266124759 TSecr=359737038"
"112","29.706206","192.168.48.133","192.168.48.130","TELNET","23","78","0x0018","47624","3","0.000115000","Do Terminal Type, Do Terminal Speed, Do X Display Location, Do New Environment Option"
"113","29.706325","192.168.48.130","192.168.48.133","TCP","47624","66","0x0010","23","3","0.000119000","47624  >  23 [ACK] Seq=1 Ack=13 Win=64256 Len=0 TSval=4266124759 TSecr=359737038"
"114","29.706460","192.168.48.133","192.168.48.130","TELNET","23","78","0x0018","47704","10","0.000135000","Do Terminal Type, Do Terminal Speed, Do X Display Location, Do New Environment Option"
"115","29.706593","192.168.48.130","192.168.48.133","TCP","47704","66","0x0010","23","10","0.000133000","47704  >  23 [ACK] Seq=1 Ack=13 Win=64256 Len=0 TSval=4266124759 TSecr=359737039"
"116","29.706708","192.168.48.133","192.168.48.130","TELNET","23","78","0x0018","47724","12","0.000115000","Do Terminal Type, Do Terminal Speed, Do X Display Location, Do New Environment Option"
"117","29.706882","192.168.48.130","192.168.48.133","TCP","47724","66","0x0010","23","12","0.000174000","47724  >  23 [ACK] Seq=1 Ack=13 Win=64256 Len=0 TSval=4266124760 TSecr=359737039"
"118","29.706962","192.168.48.133","192.168.48.130","TELNET","23","78","0x0018","47668","7","0.000080000","Do Terminal Type, Do Terminal Speed, Do X Display Location, Do New Environment Option"
"119","29.707072","192.168.48.130","192.168.48.133","TCP","47668","66","0x0010","23","7","0.000110000","47668  >  23 [ACK] Seq=1 Ack=13 Win=64256 Len=0 TSval=4266124760 TSecr=359737039"
"120","29.707187","192.168.48.133","192.168.48.130","TELNET","23","78","0x0018","47740","13","0.000115000","Do Terminal Type, Do Terminal Speed, Do X Display Location, Do New Environment Option"
"121","29.707377","192.168.48.130","192.168.48.133","TCP","47740","66","0x0010","23","13","0.000190000","47740  >  23 [ACK] Seq=1 Ack=13 Win=64256 Len=0 TSval=4266124760 TSecr=359737039"
"122","29.707509","192.168.48.133","192.168.48.130","TELNET","23","78","0x0018","47682","8","0.000132000","Do Terminal Type, Do Terminal Speed, Do X Display Location, Do New Environment Option"
"123","29.707622","192.168.48.130","192.168.48.133","TCP","47682","66","0x0010","23","8","0.000113000","47682  >  23 [ACK] Seq=1 Ack=13 Win=64256 Len=0 TSval=4266124760 TSecr=359737040"
"124","29.707736","192.168.48.133","192.168.48.130","TELNET","23","78","0x0018","47748","14","0.000114000","Do Terminal Type, Do Terminal Speed, Do X Display Location, Do New Environment Option"
"125","29.707847","192.168.48.130","192.168.48.133","TCP","47748","66","0x0010","23","14","0.000111000","47748  >  23 [ACK] Seq=1 Ack=13 Win=64256 Len=0 TSval=4266124761 TSecr=359737040"
"126","29.707957","192.168.48.133","192.168.48.130","TELNET","23","78","0x0018","47754","15","0.000110000","Do Terminal Type, Do Terminal Speed, Do X Display Location, Do New Environment Option"
"127","29.708067","192.168.48.130","192.168.48.133","TCP","47754","66","0x0010","23","15","0.000110000","47754  >  23 [ACK] Seq=1 Ack=13 Win=64256 Len=0 TSval=4266124761 TSecr=359737040"
"128","29.708177","192.168.48.133","192.168.48.130","TELNET","23","78","0x0018","47780","17","0.000110000","Do Terminal Type, Do Terminal Speed, Do X Display Location, Do New Environment Option"
"129","29.708321","192.168.48.130","192.168.48.133","TCP","47780","66","0x0010","23","17","0.000144000","47780  >  23 [ACK] Seq=1 Ack=13 Win=64256 Len=0 TSval=4266124761 TSecr=359737040"
"130","29.710462","192.168.48.133","192.168.48.130","TELNET","23","78","0x0018","47764","16","0.002141000","Do Terminal Type, Do Terminal Speed, Do X Display Location, Do New Environment Option"
"131","29.710787","192.168.48.130","192.168.48.133","TCP","47764","66","0x0010","23","16","0.000325000","47764  >  23 [ACK] Seq=1 Ack=13 Win=64256 Len=0 TSval=4266124764 TSecr=359737043"
"132","29.710894","192.168.48.133","192.168.48.130","TELNET","23","78","0x0018","47796","18","0.000107000","Do Terminal Type, Do Terminal Speed, Do X Display Location, Do New Environment Option"
"133","29.710980","192.168.48.130","192.168.48.133","TCP","47796","66","0x0010","23","18","0.000086000","47796  >  23 [ACK] Seq=1 Ack=13 Win=64256 Len=0 TSval=4266124764 TSecr=359737043"
"134","29.805763","192.168.48.130","192.168.48.133","TELNET","47716","69","0x0018","23","11","0.094783000","Will Linemode"
"135","29.805842","192.168.48.133","192.168.48.130","TCP","23","66","0x0010","47716","11","0.000079000","23  >  47716 [ACK] Seq=13 Ack=4 Win=65280 Len=0 TSval=359737138 TSecr=4266124859"
"136","29.805936","192.168.48.133","192.168.48.130","TELNET","23","69","0x0018","47716","11","0.000094000","Don't Linemode"
"137","29.806426","192.168.48.130","192.168.48.133","TELNET","47716","78","0x0018","23","11","0.000490000","Won't Terminal Type, Won't Terminal Speed, Won't X Display Location, Won't New Environment Option"
"138","29.806502","192.168.48.130","192.168.48.133","TCP","47716","66","0x0010","23","11","0.000076000","47716  >  23 [ACK] Seq=16 Ack=16 Win=64256 Len=0 TSval=4266124859 TSecr=359737138"
"139","29.806594","192.168.48.130","192.168.48.133","TELNET","47650","69","0x0018","23","5","0.000092000","Will Linemode"
"140","29.806650","192.168.48.130","192.168.48.133","TELNET","47658","69","0x0018","23","6","0.000056000","Will Linemode"
"141","29.806677","192.168.48.133","192.168.48.130","TCP","23","66","0x0010","47716","11","0.000027000","23  >  47716 [ACK] Seq=16 Ack=16 Win=65280 Len=0 TSval=359737139 TSecr=4266124859"
"142","29.806758","192.168.48.133","192.168.48.130","TCP","23","66","0x0010","47650","5","0.000081000","23  >  47650 [ACK] Seq=13 Ack=4 Win=65280 Len=0 TSval=359737139 TSecr=4266124859"
"143","29.806857","192.168.48.130","192.168.48.133","TELNET","47624","69","0x0018","23","3","0.000099000","Will Linemode"
"144","29.806921","192.168.48.133","192.168.48.130","TELNET","23","69","0x0018","47650","5","0.000064000","Don't Linemode"
"145","29.806950","192.168.48.130","192.168.48.133","TELNET","47650","78","0x0018","23","5","0.000029000","Won't Terminal Type, Won't Terminal Speed, Won't X Display Location, Won't New Environment Option"
"146","29.807041","192.168.48.133","192.168.48.130","TCP","23","66","0x0010","47658","6","0.000091000","23  >  47658 [ACK] Seq=13 Ack=4 Win=65280 Len=0 TSval=359737139 TSecr=4266124859"
"147","29.807125","192.168.48.130","192.168.48.133","TCP","47650","66","0x0010","23","5","0.000084000","47650  >  23 [ACK] Seq=16 Ack=16 Win=64256 Len=0 TSval=4266124860 TSecr=359737139"
"148","29.807156","192.168.48.130","192.168.48.133","TELNET","47658","78","0x0018","23","6","0.000031000","Won't Terminal Type, Won't Terminal Speed, Won't X Display Location, Won't New Environment Option"
