protocol,source_port,length,tcp_flags,dst_port,delta_time,info,label
20,80.0,60,4,14120.0,2e-05,28767,1
20,21776.0,60,0,80.0,2.2e-05,38742,1
20,46309.0,60,1,80.0,2.2e-05,20240,1
20,56191.0,60,0,80.0,2.1e-05,39994,1
20,10399.0,60,0,80.0,2.3e-05,38355,1
20,80.0,60,4,6608.0,2.3e-05,35568,1
20,34752.0,60,1,80.0,2.2e-05,8460,1
20,315.0,60,0,80.0,2.2e-05,7237,1
20,44249.0,60,0,80.0,2.2e-05,39570,1
20,12272.0,60,0,80.0,2.2e-05,503,1
20,37111.0,60,1,80.0,2.6e-05,10277,1
20,80.0,60,4,6926.0,2.1e-05,35589,1
20,80.0,60,4,13782.0,2.1e-05,28741,1
20,31462.0,60,1,80.0,2.1e-05,7225,1
20,80.0,60,4,40854.0,2.2e-05,31864,1
20,27027.0,60,0,80.0,2.1e-05,6295,1
20,61328.0,60,0,80.0,2.2e-05,27425,1
20,29799.0,60,1,80.0,2.2e-05,6885,1
20,60186.0,60,0,80.0,2.1e-05,26907,1
20,38799.0,60,0,80.0,2.5e-05,10896,1
20,3615.0,60,0,80.0,2.4e-05,10037,1
20,57198.0,60,0,80.0,5.3e-05,40038,1
20,34025.0,60,0,80.0,5.1e-05,39186,1
20,80.0,60,4,13042.0,2.1e-05,28698,1
20,7834.0,60,1,80.0,2.1e-05,28423,1
20,50911.0,60,0,80.0,2.2e-05,23216,1
20,14522.0,60,0,80.0,0.001074,1010,1
20,37710.0,60,0,80.0,5.1e-05,10392,1
20,80.0,60,4,37368.0,2.3e-05,31610,1
20,49571.0,60,1,80.0,2.2e-05,21658,1
20,80.0,60,4,6554.0,2e-05,35563,1
20,47502.0,60,1,80.0,2.9e-05,20668,1
20,44564.0,60,0,80.0,2.2e-05,39582,1
20,80.0,60,4,47092.0,2.4e-05,33028,1
20,31182.0,60,1,80.0,2.3e-05,7181,1
20,34756.0,60,1,80.0,2.2e-05,8471,1
20,1965.0,60,1,80.0,2.1e-05,2055,1
20,80.0,60,4,57915.0,2.4e-05,34960,1
20,30532.0,60,0,80.0,2.1e-05,39065,1
20,80.0,60,4,40966.0,2.5e-05,31875,1
20,50941.0,60,1,80.0,5.6e-05,23223,1
20,53943.0,60,1,80.0,2.7e-05,24112,1
20,51355.0,60,1,80.0,2.2e-05,23323,1
20,64064.0,60,0,80.0,2.4e-05,27906,1
20,53606.0,60,1,80.0,2.2e-05,23912,1
20,51261.0,60,0,80.0,2.7e-05,39819,1
20,35895.0,60,0,80.0,2.1e-05,9909,1
20,54865.0,60,1,80.0,3e-05,24300,1
20,62778.0,60,0,80.0,2.1e-05,27667,1
20,11583.0,60,1,80.0,2.2e-05,336,1
20,48592.0,60,1,80.0,2.4e-05,21325,1
20,29075.0,60,0,80.0,2.2e-05,6747,1
20,45327.0,60,0,80.0,2.2e-05,39600,1
20,80.0,60,4,18474.0,2.4e-05,29066,1
20,44147.0,60,1,80.0,2.2e-05,18264,1
20,56810.0,60,0,80.0,2e-05,25748,1
20,80.0,60,4,47567.0,2.2e-05,33055,1
20,80.0,60,4,40245.0,2e-05,31808,1
20,38528.0,60,1,80.0,2e-05,10562,1
20,25543.0,60,1,80.0,2.1e-05,6000,1
20,3008.0,60,1,80.0,2.1e-05,6946,1
20,12215.0,60,1,80.0,2.2e-05,492,1
20,14936.0,60,0,80.0,2.2e-05,1085,1
20,80.0,60,4,36913.0,2.1e-05,31576,1
20,80.0,60,4,11769.0,2.2e-05,28600,1
20,51870.0,60,0,80.0,2.7e-05,39835,1
20,38044.0,60,1,80.0,2.4e-05,10463,1
20,80.0,60,4,49260.0,2.3e-05,33177,1
20,28779.0,60,1,80.0,2.2e-05,6677,1
20,51741.0,60,0,80.0,2.2e-05,23411,1
20,80.0,60,4,36048.0,2.1e-05,31507,1
20,28487.0,60,0,80.0,2.3e-05,6624,1
20,8307.0,60,1,80.0,5.3e-05,35869,1
20,80.0,60,4,31631.0,2.6e-05,30088,1
20,80.0,60,4,17483.0,2e-05,28996,1
20,4066.0,60,1,80.0,2.2e-05,17176,1
20,3702.0,60,0,80.0,2.3e-05,39318,1
20,80.0,60,4,4889.0,2.1e-05,33157,1
20,56539.0,60,1,80.0,2.2e-05,25688,1
20,13457.0,60,1,80.0,2.2e-05,763,1
20,14570.0,60,0,80.0,2.4e-05,38492,1
20,80.0,60,4,40943.0,2.2e-05,31873,1
20,80.0,60,4,60054.0,2.1e-05,35057,1
20,20930.0,60,0,80.0,2.2e-05,2740,1
20,55684.0,60,0,80.0,2e-05,24680,1
20,17905.0,60,1,80.0,2.1e-05,1681,1
20,35817.0,60,1,80.0,2.2e-05,9783,1
20,34742.0,60,0,80.0,5e-05,8441,1
20,23053.0,60,1,80.0,2.1e-05,5463,1
20,14284.0,60,1,80.0,2.5e-05,951,1
20,42733.0,60,1,80.0,2.2e-05,17941,1
20,80.0,60,4,63846.0,2.7e-05,35502,1
20,80.0,60,4,50352.0,2.2e-05,33751,1
20,18353.0,60,0,80.0,2.2e-05,38627,1
20,29106.0,60,0,80.0,2.4e-05,39017,1
20,32124.0,60,0,80.0,2.2e-05,7387,1
20,14420.0,60,0,80.0,5.4e-05,982,1
20,44382.0,60,1,80.0,5.6e-05,18603,1
20,55946.0,60,1,80.0,2.1e-05,25046,1
20,80.0,60,4,47642.0,2.2e-05,33059,1
20,38295.0,60,0,80.0,5.9e-05,39369,1
20,80.0,60,4,44036.0,2.2e-05,32301,1
20,13735.0,60,0,80.0,2.3e-05,827,1
20,80.0,60,4,27472.0,2.2e-05,29794,1
20,57115.0,60,0,80.0,2.1e-05,40033,1
20,30568.0,60,1,80.0,2.1e-05,7032,1
20,5965.0,60,1,80.0,2.8e-05,26816,1
20,54620.0,60,0,80.0,2.6e-05,24236,1
20,5339.0,60,1,80.0,1.9e-05,23820,1
20,80.0,60,4,25221.0,2.2e-05,29618,1
20,33258.0,60,1,80.0,2.4e-05,8003,1
20,5087.0,60,0,80.0,2.8e-05,23208,1
20,80.0,60,4,1947.0,2.2e-05,29139,1
20,39459.0,60,1,80.0,2.2e-05,16868,1
20,44296.0,60,0,80.0,2.2e-05,18294,1
20,26851.0,60,0,80.0,5.1e-05,38937,1
20,19890.0,60,0,80.0,5.8e-05,2109,1
20,80.0,60,4,21282.0,2.7e-05,29348,1
20,37556.0,60,0,80.0,2.1e-05,39342,1
20,35682.0,60,0,80.0,2.4e-05,39256,1
20,80.0,60,4,52418.0,2.1e-05,33906,1
20,80.0,60,4,10027.0,2.1e-05,28458,1
20,55106.0,60,1,80.0,2.2e-05,24355,1
20,80.0,60,4,36524.0,2.2e-05,31541,1
20,80.0,60,4,55056.0,2.2e-05,34103,1
20,10345.0,60,0,80.0,2.2e-05,72,1
20,80.0,60,4,60479.0,2.1e-05,35249,1
20,48838.0,60,1,80.0,2.1e-05,21504,1
20,80.0,60,4,19640.0,2.2e-05,29155,1
20,80.0,60,4,7420.0,2e-05,35627,1
20,18959.0,60,0,80.0,2.1e-05,1900,1
20,52372.0,60,1,80.0,5.4e-05,23555,1
20,20127.0,60,1,80.0,2.5e-05,2583,1
20,28727.0,60,0,80.0,2.2e-05,6667,1
20,80.0,60,4,34062.0,2.2e-05,30254,1
20,43306.0,60,1,80.0,2.1e-05,18087,1
20,80.0,60,4,21671.0,2.2e-05,29379,1
20,16825.0,60,1,80.0,5.3e-05,1464,1
20,3317.0,60,1,80.0,5.2e-05,7597,1
20,80.0,60,4,26239.0,2.2e-05,29691,1
20,80.0,60,4,24888.0,2e-05,29595,1
20,80.0,60,4,15872.0,2.4e-05,28894,1
20,80.0,60,4,55797.0,2.1e-05,34401,1
20,29319.0,60,1,80.0,5.1e-05,6795,1
20,2830.0,60,0,80.0,2.2e-05,6598,1
20,80.0,60,4,47661.0,2.2e-05,33062,1
20,446.0,60,0,80.0,5.5e-05,18670,1
20,80.0,60,4,13306.0,2.2e-05,28715,1
20,80.0,60,4,26080.0,2.2e-05,29682,1
20,9352.0,60,1,80.0,2.2e-05,36084,1
20,21169.0,60,0,80.0,2.6e-05,38726,1
20,80.0,60,4,28496.0,2.2e-05,29864,1
20,21096.0,60,0,80.0,2.2e-05,3356,1
20,18084.0,60,0,80.0,2.1e-05,38616,1
20,6300.0,60,0,80.0,2.1e-05,27702,1
20,80.0,60,4,26107.0,2.2e-05,29683,1
20,42001.0,60,0,80.0,2.2e-05,39504,1
20,11080.0,60,1,80.0,2.4e-05,219,1
20,80.0,60,4,28942.0,2.3e-05,29907,1
20,50708.0,60,0,80.0,2.2e-05,39804,1
20,48037.0,60,1,80.0,2.1e-05,21197,1
20,42116.0,60,0,80.0,2.1e-05,39508,1
20,35277.0,60,1,80.0,5.2e-05,9164,1
20,19775.0,60,0,80.0,2.2e-05,2086,1
20,80.0,60,4,48771.0,2.1e-05,33149,1
20,61031.0,60,1,80.0,2.1e-05,27372,1
20,28928.0,60,0,80.0,2.2e-05,6722,1
20,80.0,60,4,18915.0,2.2e-05,29100,1
20,40579.0,60,0,80.0,2e-05,39446,1
20,47582.0,60,1,80.0,2.2e-05,20684,1
20,80.0,60,4,56149.0,2.1e-05,34636,1
20,80.0,60,4,44545.0,2.1e-05,32333,1
20,80.0,60,4,42721.0,2.2e-05,32203,1
20,5386.0,60,1,80.0,2.4e-05,24095,1
20,80.0,60,4,47896.0,2.2e-05,33077,1
20,80.0,60,4,19080.0,2.2e-05,29116,1
20,11062.0,60,0,80.0,2.2e-05,213,1
20,80.0,60,4,21803.0,2.2e-05,29388,1
20,80.0,60,4,60230.0,2.2e-05,35091,1
20,80.0,60,4,57676.0,2.3e-05,34940,1
20,19046.0,60,0,80.0,5.4e-05,38649,1
20,17229.0,60,0,80.0,2.3e-05,1546,1
20,50279.0,60,0,80.0,2.1e-05,23084,1
20,18090.0,60,1,80.0,2.2e-05,1714,1
20,80.0,60,4,61334.0,2.2e-05,35389,1
20,15160.0,60,0,80.0,2e-05,38515,1
20,34435.0,60,1,80.0,4.9e-05,8296,1
20,49311.0,60,1,80.0,5e-05,21615,1
20,80.0,60,4,15250.0,2.1e-05,28848,1
20,35374.0,60,0,80.0,2.3e-05,9271,1
20,80.0,60,4,44957.0,2.3e-05,32362,1
20,25664.0,60,0,80.0,2.4e-05,6024,1
20,51055.0,60,1,80.0,2.4e-05,23245,1
20,17424.0,60,1,80.0,2.8e-05,1579,1
20,21673.0,60,0,80.0,2.4e-05,38740,1
20,1907.0,60,1,80.0,2.2e-05,1931,1
20,51520.0,60,1,80.0,2.2e-05,23361,1
20,16548.0,60,0,80.0,2.2e-05,1411,1
20,80.0,60,4,26820.0,2.1e-05,29748,1
20,80.0,60,4,40927.0,2.2e-05,31869,1
20,20023.0,60,0,80.0,2.1e-05,38683,1
20,42890.0,60,1,80.0,2.4e-05,17985,1
20,8312.0,60,1,80.0,2e-05,35870,1
20,3777.0,60,0,80.0,2.4e-05,39352,1
20,80.0,60,4,32478.0,2.2e-05,30145,1
20,45698.0,60,1,80.0,5.3e-05,19851,1
20,21532.0,60,0,80.0,5.5e-05,38734,1
20,42241.0,60,0,80.0,2.3e-05,39512,1
20,7381.0,60,1,80.0,2.2e-05,28338,1
20,38118.0,60,1,80.0,2e-05,10478,1
20,33695.0,60,0,80.0,2.2e-05,39170,1
20,58699.0,60,0,80.0,2e-05,26637,1
20,3287.0,60,1,80.0,2.4e-05,7525,1
20,12217.0,60,1,80.0,2.3e-05,493,1
20,80.0,60,4,43669.0,2.2e-05,32277,1
20,56531.0,60,0,80.0,2.1e-05,40008,1
20,80.0,60,4,12163.0,2.2e-05,28632,1
20,80.0,60,4,65078.0,5.4e-05,35543,1
20,80.0,60,4,4885.0,2e-05,33154,1
20,6734.0,60,0,80.0,2.1e-05,40092,1
20,80.0,60,4,76.0,2e-05,35644,1
20,36441.0,60,1,80.0,2.4e-05,10113,1
20,43638.0,60,0,80.0,2.1e-05,18165,1
20,80.0,60,4,22607.0,2.7e-05,29439,1
20,80.0,60,4,46954.0,2e-05,33020,1
20,25066.0,60,0,80.0,2.1e-05,5895,1
20,2605.0,60,0,80.0,2.2e-05,38909,1
20,80.0,60,4,61285.0,2.4e-05,35386,1
20,7808.0,60,0,80.0,2.4e-05,28418,1
20,33092.0,60,1,80.0,2.2e-05,7579,1
20,80.0,60,4,35607.0,2.2e-05,31127,1
20,41471.0,60,0,80.0,2.3e-05,39480,1
20,80.0,60,4,1881.0,2.1e-05,29090,1
20,22359.0,60,0,80.0,2.1e-05,4399,1
20,20118.0,60,0,80.0,2.2e-05,38688,1
20,8382.0,60,1,80.0,4.7e-05,35879,1
20,21252.0,60,1,80.0,2.2e-05,3393,1
20,26288.0,60,1,80.0,2.1e-05,6158,1
20,42377.0,60,1,80.0,2.2e-05,17745,1
20,35283.0,60,0,80.0,2.2e-05,9173,1
20,80.0,60,4,7667.0,5e-05,35648,1
20,32226.0,60,1,80.0,2.1e-05,7413,1
20,4362.0,60,1,80.0,2.3e-05,18161,1
20,271.0,60,1,80.0,1.9e-05,6314,1
20,80.0,60,4,13128.0,2.3e-05,28703,1
20,55544.0,60,1,80.0,2e-05,24561,1
20,8904.0,60,1,80.0,2.2e-05,35985,1
20,49070.0,60,0,80.0,2.2e-05,39739,1
20,10657.0,60,0,80.0,2.2e-05,38365,1
20,43027.0,60,1,80.0,2.2e-05,18017,1
20,80.0,60,4,26349.0,2.2e-05,29705,1
20,80.0,60,4,55234.0,2e-05,34115,1
20,32397.0,60,1,80.0,2.2e-05,7438,1
20,80.0,60,4,18796.0,2.2e-05,29089,1
20,39047.0,60,0,80.0,2.1e-05,39404,1
20,80.0,60,4,16300.0,1.9e-05,28925,1
20,80.0,60,4,23556.0,2.1e-05,29506,1
20,30348.0,60,1,80.0,2.3e-05,6995,1
20,24959.0,60,0,80.0,2e-05,38874,1
20,17046.0,60,0,80.0,4.9e-05,1510,1
20,5380.0,60,1,80.0,5e-05,24084,1
20,25078.0,60,0,80.0,2.2e-05,5896,1
20,17876.0,60,0,80.0,2.2e-05,38612,1
20,2282.0,60,0,80.0,2.1e-05,38784,1
20,27295.0,60,1,80.0,4.9e-05,6365,1
20,80.0,60,4,52165.0,2.3e-05,33891,1
20,80.0,60,4,22602.0,2.2e-05,29437,1
20,80.0,60,4,38337.0,2.2e-05,31679,1
20,5356.0,60,1,80.0,2.4e-05,23854,1
20,80.0,60,4,39994.0,2.1e-05,31789,1
20,60855.0,60,0,80.0,2.3e-05,27343,1
20,52647.0,60,0,80.0,2.2e-05,23632,1
20,80.0,60,4,17740.0,2.1e-05,29021,1
20,80.0,60,4,2120.0,2e-05,29341,1
20,80.0,60,4,32050.0,2.1e-05,30115,1
20,9576.0,60,0,80.0,2.1e-05,36115,1
20,15746.0,60,1,80.0,2.2e-05,1260,1
20,80.0,60,4,58928.0,2.4e-05,35005,1
20,80.0,60,4,59283.0,5.1e-05,35022,1
20,55101.0,60,1,80.0,2.1e-05,24353,1
20,80.0,60,4,56744.0,2.2e-05,34870,1
20,48525.0,60,0,80.0,2.1e-05,39714,1
20,12132.0,60,1,80.0,2.1e-05,471,1
20,3907.0,60,0,80.0,2.1e-05,39406,1
20,80.0,60,4,29412.0,2.2e-05,29939,1
20,80.0,60,4,55389.0,2.4e-05,34125,1
20,80.0,60,4,43987.0,2.2e-05,32299,1
20,80.0,60,4,35953.0,2.2e-05,31478,1
20,50371.0,60,1,80.0,2.2e-05,23104,1
20,80.0,60,4,21331.0,2.1e-05,29353,1
20,80.0,60,4,52161.0,2.3e-05,33890,1
20,4625.0,60,0,80.0,2.2e-05,39634,1
20,46478.0,60,0,80.0,2.2e-05,39647,1
20,80.0,60,4,28688.0,2.2e-05,29882,1
20,51141.0,60,1,80.0,2.4e-05,23261,1
20,36471.0,60,0,80.0,5.2e-05,39292,1
20,80.0,60,4,21240.0,2.2e-05,29345,1
20,80.0,60,4,42770.0,2.2e-05,32209,1
20,8115.0,60,1,80.0,2.3e-05,35831,1
20,80.0,60,4,36016.0,2e-05,31505,1
20,38829.0,60,0,80.0,2.2e-05,10903,1
20,80.0,60,4,15745.0,2.2e-05,28884,1
20,11685.0,60,1,80.0,2.8e-05,370,1
20,34593.0,60,0,80.0,2.1e-05,39208,1
20,35250.0,60,0,80.0,2.4e-05,9140,1
20,39960.0,60,0,80.0,4.9e-05,16974,1
20,80.0,60,4,21708.0,5.3e-05,29380,1
20,80.0,60,4,59642.0,2.1e-05,35041,1
20,80.0,60,4,26752.0,2.3e-05,29742,1
20,80.0,60,4,18340.0,2.2e-05,29058,1
20,13453.0,60,1,80.0,2.2e-05,762,1
20,14446.0,60,1,80.0,2.8e-05,984,1
20,34461.0,60,0,80.0,2.2e-05,39203,1
20,20831.0,60,1,80.0,2e-05,2723,1
20,8725.0,60,0,80.0,2.2e-05,40160,1
20,80.0,60,4,2436.0,4.9e-05,29558,1
20,49635.0,60,1,80.0,2.1e-05,21679,1
20,3316.0,60,1,80.0,2.1e-05,7593,1
20,6563.0,60,0,80.0,2e-05,40090,1
20,31767.0,60,0,80.0,2.7e-05,39102,1
20,60876.0,60,0,80.0,2.1e-05,27346,1
20,51401.0,60,1,80.0,2.2e-05,23336,1
20,42417.0,60,1,80.0,2e-05,17784,1
20,52088.0,60,1,80.0,5e-05,23480,1
20,34813.0,60,0,80.0,2.2e-05,39218,1
20,80.0,60,4,61864.0,2.1e-05,35413,1
20,80.0,60,4,11795.0,2.1e-05,28603,1
20,39191.0,60,0,80.0,5e-05,39410,1
20,11951.0,60,0,80.0,2.1e-05,38401,1
20,46267.0,60,1,80.0,2.2e-05,20232,1
20,24605.0,60,1,80.0,2.1e-05,5809,1
20,40295.0,60,1,80.0,1.9e-05,17054,1
20,8543.0,60,1,80.0,2.1e-05,35908,1
20,80.0,60,4,57790.0,2.2e-05,34948,1
20,80.0,60,4,49573.0,2.2e-05,33195,1
20,3313.0,60,1,80.0,2.2e-05,7586,1
20,80.0,60,4,53449.0,2.1e-05,33975,1
20,45415.0,60,0,80.0,2.3e-05,19396,1
20,8573.0,60,1,80.0,3.1e-05,35912,1
20,59282.0,60,0,80.0,2.1e-05,26743,1
20,4010.0,60,1,80.0,2.4e-05,17004,1
20,11679.0,60,1,80.0,2e-05,367,1
20,20538.0,60,0,80.0,2.3e-05,2660,1
20,2935.0,60,1,80.0,4.8e-05,6805,1
20,80.0,60,4,50053.0,2.2e-05,33734,1
20,80.0,60,4,39505.0,2.2e-05,31752,1
20,80.0,60,4,36246.0,2.2e-05,31528,1
20,49444.0,60,0,80.0,2.2e-05,39753,1
20,80.0,60,4,26029.0,2.2e-05,29678,1
20,12251.0,60,1,80.0,5.1e-05,498,1
20,18992.0,60,1,80.0,2.4e-05,1910,1
20,80.0,60,4,32475.0,2.3e-05,30144,1
20,80.0,60,4,62633.0,2.1e-05,35446,1
20,44200.0,60,1,80.0,2.5e-05,18274,1
20,16615.0,60,1,80.0,2.2e-05,1422,1
20,80.0,60,4,26309.0,2.6e-05,29701,1
20,16052.0,60,1,80.0,2.1e-05,1316,1
20,80.0,60,4,39599.0,2.6e-05,31760,1
20,62793.0,60,1,80.0,5.8e-05,27671,1
20,34314.0,60,1,80.0,2.1e-05,8271,1
20,56448.0,60,0,80.0,2.1e-05,25658,1
20,37217.0,60,0,80.0,2.2e-05,10299,1
20,51772.0,60,1,80.0,2.1e-05,23419,1
20,22124.0,60,1,80.0,2.1e-05,4340,1
20,38601.0,60,1,80.0,5e-05,10578,1
20,50391.0,60,1,80.0,2.1e-05,23114,1
20,36310.0,60,1,80.0,2.2e-05,10073,1
20,39788.0,60,1,80.0,2.1e-05,16935,1
20,13270.0,60,1,80.0,2.2e-05,726,1
20,80.0,60,4,32388.0,2e-05,30140,1
20,59111.0,60,0,80.0,2.1e-05,26716,1
20,80.0,60,4,46305.0,2.2e-05,32974,1
20,19566.0,60,0,80.0,2.2e-05,2037,1
20,80.0,60,4,42766.0,2.2e-05,32207,1
20,8995.0,60,0,80.0,2.2e-05,36009,1
20,51314.0,60,1,80.0,2.2e-05,23316,1
20,64484.0,60,0,80.0,5.3e-05,27990,1
20,38315.0,60,1,80.0,2.2e-05,10520,1
20,13487.0,60,0,80.0,5.4e-05,38452,1
20,52393.0,60,1,80.0,2.2e-05,23559,1
20,51123.0,60,1,80.0,2.2e-05,23257,1
20,80.0,60,4,4764.0,2.8e-05,33058,1
20,80.0,60,4,65317.0,2.2e-05,35553,1
20,80.0,60,4,11563.0,2.2e-05,28591,1
20,62752.0,60,1,80.0,2.3e-05,27660,1
20,80.0,60,4,20207.0,2.2e-05,29277,1
20,22056.0,60,1,80.0,2.2e-05,4325,1
20,26349.0,60,0,80.0,2.3e-05,6169,1
20,27126.0,60,1,80.0,2.3e-05,6323,1
20,24437.0,60,0,80.0,2.2e-05,38854,1
20,80.0,60,4,13835.0,2e-05,28746,1
20,10040.0,60,1,80.0,2.3e-05,12,1
20,10581.0,60,0,80.0,2.1e-05,38362,1
20,6379.0,60,1,80.0,2.2e-05,27859,1
20,80.0,60,4,52572.0,3.2e-05,33914,1
20,80.0,60,4,15329.0,2.5e-05,28852,1
20,80.0,60,4,1879.0,2.4e-05,29088,1
20,37036.0,60,0,80.0,2.2e-05,39319,1
20,53151.0,60,0,80.0,2e-05,23761,1
20,42093.0,60,0,80.0,5.6e-05,17574,1
20,80.0,60,4,28114.0,2e-05,29838,1
20,33734.0,60,1,80.0,2.2e-05,8137,1
20,80.0,60,4,48191.0,2.4e-05,33106,1
20,13424.0,60,0,80.0,5e-05,752,1
20,33104.0,60,0,80.0,2.2e-05,7580,1
20,80.0,60,4,56665.0,2.1e-05,34865,1
20,80.0,60,4,48203.0,2e-05,33108,1
20,80.0,60,4,52151.0,2.1e-05,33889,1
20,3210.0,60,1,80.0,2.2e-05,7378,1
20,80.0,60,4,6020.0,2.6e-05,35061,1
20,80.0,60,4,20148.0,2.2e-05,29272,1
20,80.0,60,4,33670.0,5e-05,30229,1
20,43304.0,60,1,80.0,2.5e-05,18085,1
20,80.0,60,4,40494.0,2.4e-05,31841,1
20,51056.0,60,0,80.0,2.2e-05,23246,1
20,40907.0,60,0,80.0,2.1e-05,39457,1
20,29730.0,60,1,80.0,2.1e-05,6874,1
20,54791.0,60,0,80.0,5e-05,24280,1
20,80.0,60,4,17451.0,2.2e-05,28993,1
20,80.0,60,4,63364.0,2.2e-05,35478,1
20,29943.0,60,0,80.0,2.2e-05,6915,1
20,80.0,60,4,6350.0,2.2e-05,35490,1
20,80.0,60,4,19935.0,2.1e-05,29252,1
20,4655.0,60,1,80.0,2.2e-05,20475,1
20,80.0,60,4,9694.0,2.1e-05,35776,1
20,37383.0,60,0,80.0,5.1e-05,39332,1
20,21159.0,60,0,80.0,2.5e-05,38725,1
20,22537.0,60,0,80.0,2.2e-05,4430,1
20,9060.0,60,0,80.0,2.2e-05,40172,1
20,80.0,60,4,5959.0,2.2e-05,35038,1
20,50660.0,60,1,80.0,2.2e-05,23161,1
20,5569.0,60,0,80.0,2.5e-05,24681,1
20,38394.0,60,1,80.0,2.2e-05,10537,1
20,27051.0,60,1,80.0,2.2e-05,6301,1
20,24732.0,60,1,80.0,2.2e-05,5830,1
20,2270.0,60,1,80.0,4.7e-05,4467,1
20,55318.0,60,0,80.0,2.2e-05,39966,1
20,10048.0,60,0,80.0,2.2e-05,15,1
20,42963.0,60,0,80.0,2e-05,39535,1
20,30609.0,60,1,80.0,2e-05,7039,1
20,80.0,60,4,54073.0,2.2e-05,34016,1
20,837.0,60,1,80.0,2.3e-05,35877,1
20,50690.0,60,1,80.0,2.2e-05,23168,1
20,28137.0,60,1,80.0,2.3e-05,6558,1
20,80.0,60,4,55732.0,2.2e-05,34354,1
20,42555.0,60,1,80.0,6.2e-05,17881,1
20,19966.0,60,0,80.0,5.4e-05,2132,1
20,15840.0,60,0,80.0,2.1e-05,38538,1
20,18706.0,60,0,80.0,2.2e-05,1852,1
20,80.0,60,4,32684.0,2e-05,30159,1
20,45002.0,60,0,80.0,2e-05,18995,1
20,54881.0,60,0,80.0,2.2e-05,39950,1
20,11793.0,60,1,80.0,2.1e-05,397,1
20,6108.0,60,1,80.0,2.4e-05,27380,1
20,38290.0,60,1,80.0,2.2e-05,10509,1
20,38451.0,60,1,80.0,2.1e-05,10548,1
20,7862.0,60,1,80.0,4.8e-05,28426,1
20,80.0,60,4,44721.0,2.2e-05,32345,1
20,55756.0,60,1,80.0,2.1e-05,24744,1
20,80.0,60,4,32267.0,2.2e-05,30128,1
20,21127.0,60,1,80.0,2.4e-05,3363,1
20,80.0,60,4,43967.0,2.2e-05,32297,1
20,2602.0,60,0,80.0,2e-05,6094,1
20,59521.0,60,0,80.0,2.2e-05,26798,1
20,32849.0,60,0,80.0,2e-05,7522,1
20,15496.0,60,1,80.0,2.4e-05,1204,1
20,80.0,60,4,4911.0,2.6e-05,33167,1
20,37035.0,60,1,80.0,2.5e-05,10267,1
20,14119.0,60,0,80.0,2e-05,914,1
20,41220.0,60,0,80.0,2.1e-05,17342,1
20,24709.0,60,0,80.0,2.2e-05,38863,1
20,42653.0,60,1,80.0,6.2e-05,17928,1
20,80.0,60,4,16478.0,2.2e-05,28932,1
20,53167.0,60,0,80.0,2.2e-05,39890,1
20,56187.0,60,0,80.0,2.1e-05,39992,1
20,80.0,60,4,41760.0,2.2e-05,31952,1
20,46408.0,60,0,80.0,2.4e-05,39645,1
20,37962.0,60,1,80.0,2.4e-05,10440,1
20,15694.0,60,1,80.0,2.1e-05,1247,1
20,48060.0,60,1,80.0,2.2e-05,21209,1
20,80.0,60,4,35148.0,5e-05,30743,1
20,26934.0,60,1,80.0,2.1e-05,6271,1
20,80.0,60,4,58810.0,2.2e-05,35003,1
20,33498.0,60,0,80.0,5.1e-05,8078,1
20,29299.0,60,0,80.0,2.2e-05,6793,1
20,51151.0,60,1,80.0,2.3e-05,23264,1
20,2431.0,60,1,80.0,2.2e-05,5746,1
20,80.0,60,4,19718.0,2.2e-05,29186,1
20,80.0,60,4,32463.0,2.1e-05,30143,1
20,11391.0,60,0,80.0,2.1e-05,38388,1
20,47319.0,60,1,80.0,2e-05,20636,1
20,1002.0,60,1,80.0,2.1e-05,9,1
20,54621.0,60,0,80.0,2.1e-05,24237,1
20,59957.0,60,1,80.0,2.1e-05,26865,1
20,14063.0,60,0,80.0,2.2e-05,38474,1
20,80.0,60,4,2822.0,2.2e-05,29848,1
20,29083.0,60,1,80.0,2.1e-05,6749,1
20,54335.0,60,0,80.0,2.2e-05,24189,1
20,50294.0,60,1,80.0,2.3e-05,23087,1
20,80.0,60,4,13622.0,2.2e-05,28732,1
20,33908.0,60,1,80.0,4.8e-05,8184,1
20,39036.0,60,0,80.0,2.2e-05,39401,1
20,6223.0,60,1,80.0,4.9e-05,27573,1
20,80.0,60,4,25521.0,2.4e-05,29648,1
20,6974.0,60,0,80.0,2.3e-05,40100,1
20,37779.0,60,0,80.0,5e-05,39353,1
20,59703.0,60,0,80.0,2.2e-05,26829,1
20,80.0,60,4,27018.0,2.2e-05,29766,1
20,3020.0,60,0,80.0,2.3e-05,6966,1
20,19341.0,60,1,80.0,5.1e-05,1986,1
20,59961.0,60,0,80.0,5.3e-05,26867,1
20,43582.0,60,0,80.0,2.2e-05,18146,1
20,39243.0,60,0,80.0,4.9e-05,39413,1
20,37185.0,60,0,80.0,2.6e-05,10291,1
20,7760.0,60,1,80.0,2.1e-05,28405,1
20,38893.0,60,1,80.0,4.7e-05,10913,1
20,80.0,60,4,12293.0,2.2e-05,28644,1
20,80.0,60,4,13895.0,2.2e-05,28750,1
20,9048.0,60,0,80.0,2.4e-05,40170,1
20,8266.0,60,0,80.0,2.2e-05,40139,1
20,56383.0,60,1,80.0,4.8e-05,25543,1
20,80.0,60,4,31885.0,2.2e-05,30107,1
